8.847782E+2	4.000000E+0
8.847871E+2	-2.000000E+0
8.847960E+2	5.000000E+0
8.848050E+2	2.000000E+0
8.848139E+2	-7.000000E+0
8.848229E+2	4.000000E+0
8.848318E+2	3.000000E+0
8.848407E+2	1.000000E+0
8.848497E+2	5.000000E+0
8.848586E+2	1.000000E+0
8.848675E+2	-4.000000E+0
8.848765E+2	6.000000E+0
8.848854E+2	0.000000E+0
8.848943E+2	3.000000E+0
8.849032E+2	2.000000E+0
8.849122E+2	-1.000000E+0
8.849211E+2	8.000000E+0
8.849300E+2	-3.000000E+0
8.849390E+2	-5.000000E+0
8.849479E+2	3.000000E+0
8.849568E+2	2.000000E+0
8.849658E+2	-1.000000E+0
8.849747E+2	5.000000E+0
8.849836E+2	2.000000E+0
8.849926E+2	-3.000000E+0
8.850015E+2	1.000000E+0
8.850104E+2	0.000000E+0
8.850193E+2	1.000000E+0
8.850283E+2	1.000000E+1
8.850372E+2	3.000000E+0
8.850461E+2	-2.000000E+0
8.850551E+2	2.000000E+0
8.850640E+2	-2.000000E+0
8.850729E+2	-1.000000E+0
8.850818E+2	3.000000E+0
8.850908E+2	2.000000E+0
8.850997E+2	2.000000E+0
8.851086E+2	-2.000000E+0
8.851176E+2	4.000000E+0
8.851265E+2	3.000000E+0
8.851354E+2	6.000000E+0
8.851443E+2	-5.000000E+0
8.851533E+2	-7.000000E+0
8.851622E+2	5.000000E+0
8.851711E+2	3.000000E+0
8.851801E+2	7.000000E+0
8.851890E+2	7.000000E+0
8.851979E+2	-5.000000E+0
8.852068E+2	9.000000E+0
8.852158E+2	1.000000E+0
8.852247E+2	-4.000000E+0
8.852336E+2	-3.000000E+0
8.852426E+2	-2.000000E+0
8.852515E+2	4.000000E+0
8.852604E+2	1.000000E+1
8.852693E+2	-3.000000E+0
8.852783E+2	4.000000E+0
8.852872E+2	0.000000E+0
8.852961E+2	4.000000E+0
8.853051E+2	5.000000E+0
8.853140E+2	5.000000E+0
8.853229E+2	2.000000E+0
8.853318E+2	-5.000000E+0
8.853408E+2	0.000000E+0
8.853497E+2	5.000000E+0
8.853586E+2	-1.000000E+0
8.853675E+2	-1.000000E+0
8.853765E+2	1.000000E+0
8.853854E+2	0.000000E+0
8.853943E+2	7.000000E+0
8.854032E+2	6.000000E+0
8.854122E+2	-6.000000E+0
8.854211E+2	2.000000E+0
8.854300E+2	1.000000E+0
8.854389E+2	5.000000E+0
8.854479E+2	1.000000E+1
8.854568E+2	4.000000E+0
8.854657E+2	2.000000E+0
8.854746E+2	6.000000E+0
8.854836E+2	4.000000E+0
8.854925E+2	1.000000E+0
8.855014E+2	4.000000E+0
8.855103E+2	3.000000E+0
8.855192E+2	9.000000E+0
8.855282E+2	4.000000E+0
8.855371E+2	9.000000E+0
8.855460E+2	3.000000E+0
8.855549E+2	1.000000E+0
8.855639E+2	-6.000000E+0
8.855728E+2	1.400000E+1
8.855817E+2	-5.000000E+0
8.855906E+2	5.000000E+0
8.855995E+2	4.000000E+0
8.856085E+2	3.000000E+0
8.856174E+2	2.000000E+1
8.856263E+2	1.100000E+1
8.856353E+2	8.000000E+0
8.856442E+2	1.300000E+1
8.856531E+2	1.000000E+0
8.856620E+2	2.000000E+0
8.856710E+2	1.600000E+1
8.856799E+2	1.100000E+1
8.856888E+2	8.000000E+0
8.856978E+2	1.200000E+1
8.857067E+2	1.400000E+1
8.857156E+2	1.100000E+1
8.857245E+2	1.200000E+1
8.857334E+2	1.300000E+1
8.857424E+2	1.500000E+1
8.857513E+2	6.000000E+0
8.857602E+2	6.000000E+0
8.857691E+2	1.200000E+1
8.857780E+2	1.300000E+1
8.857869E+2	5.000000E+0
8.857959E+2	2.000000E+0
8.858048E+2	-3.000000E+0
8.858137E+2	-5.000000E+0
8.858226E+2	1.200000E+1
8.858315E+2	0.000000E+0
8.858405E+2	-1.000000E+0
8.858494E+2	4.000000E+0
8.858583E+2	8.000000E+0
8.858672E+2	2.000000E+0
8.858762E+2	4.000000E+0
8.858851E+2	6.000000E+0
8.858940E+2	4.000000E+0
8.859030E+2	0.000000E+0
8.859119E+2	7.000000E+0
8.859208E+2	4.000000E+0
8.859297E+2	7.000000E+0
8.859386E+2	9.000000E+0
8.859475E+2	5.000000E+0
8.859565E+2	1.100000E+1
8.859654E+2	-1.000000E+0
8.859743E+2	1.000000E+1
8.859832E+2	-1.000000E+0
8.859921E+2	-5.000000E+0
8.860010E+2	1.400000E+1
8.860099E+2	-4.000000E+0
8.860189E+2	4.000000E+0
8.860278E+2	3.000000E+0
8.860367E+2	6.000000E+0
8.860457E+2	-5.000000E+0
8.860546E+2	7.000000E+0
8.860635E+2	0.000000E+0
8.860724E+2	5.000000E+0
8.860814E+2	4.000000E+0
8.860903E+2	-1.000000E+0
8.860992E+2	-7.000000E+0
8.861081E+2	1.000000E+1
8.861170E+2	-1.000000E+0
8.861259E+2	3.000000E+0
8.861348E+2	1.100000E+1
8.861437E+2	1.000000E+1
8.861527E+2	1.000000E+0
8.861616E+2	-2.000000E+0
8.861705E+2	-1.000000E+0
8.861794E+2	2.000000E+0
8.861884E+2	-5.000000E+0
8.861973E+2	4.000000E+0
8.862062E+2	3.000000E+0
8.862151E+2	6.000000E+0
8.862240E+2	-9.000000E+0
8.862330E+2	4.000000E+0
8.862419E+2	2.000000E+0
8.862508E+2	7.000000E+0
8.862597E+2	9.000000E+0
8.862686E+2	-1.000000E+0
8.862775E+2	-5.000000E+0
8.862864E+2	8.000000E+0
8.862953E+2	9.000000E+0
8.863043E+2	1.000000E+0
8.863132E+2	-1.000000E+0
8.863221E+2	0.000000E+0
8.863311E+2	1.100000E+1
8.863400E+2	4.000000E+0
8.863489E+2	1.000000E+0
8.863578E+2	9.000000E+0
8.863667E+2	5.000000E+0
8.863756E+2	-1.000000E+0
8.863845E+2	1.000000E+1
8.863934E+2	-2.000000E+0
8.864023E+2	5.000000E+0
8.864113E+2	9.000000E+0
8.864202E+2	1.000000E+0
8.864291E+2	-6.000000E+0
8.864380E+2	3.000000E+0
8.864470E+2	0.000000E+0
8.864559E+2	2.000000E+0
8.864648E+2	3.000000E+0
8.864737E+2	-5.000000E+0
8.864826E+2	7.000000E+0
8.864915E+2	7.000000E+0
8.865004E+2	6.000000E+0
8.865093E+2	0.000000E+0
8.865182E+2	-9.000000E+0
8.865272E+2	7.000000E+0
8.865361E+2	3.000000E+0
8.865450E+2	4.000000E+0
8.865539E+2	-1.000000E+0
8.865628E+2	-3.000000E+0
8.865717E+2	-1.000000E+0
8.865807E+2	6.000000E+0
8.865896E+2	5.000000E+0
8.865985E+2	5.000000E+0
8.866074E+2	9.000000E+0
8.866163E+2	0.000000E+0
8.866252E+2	6.000000E+0
8.866342E+2	0.000000E+0
8.866431E+2	2.000000E+0
8.866520E+2	1.300000E+1
8.866609E+2	4.000000E+0
8.866698E+2	-3.000000E+0
8.866787E+2	1.200000E+1
8.866876E+2	4.000000E+0
8.866965E+2	8.000000E+0
8.867054E+2	6.000000E+0
8.867144E+2	6.000000E+0
8.867233E+2	5.000000E+0
8.867322E+2	6.000000E+0
8.867411E+2	8.000000E+0
8.867500E+2	1.200000E+1
8.867589E+2	8.000000E+0
8.867678E+2	1.200000E+1
8.867767E+2	8.000000E+0
8.867856E+2	4.000000E+0
8.867946E+2	3.000000E+0
8.868035E+2	9.000000E+0
8.868124E+2	1.000000E+0
8.868213E+2	4.000000E+0
8.868302E+2	8.000000E+0
8.868391E+2	7.000000E+0
8.868480E+2	2.000000E+0
8.868569E+2	1.000000E+1
8.868658E+2	4.000000E+0
8.868748E+2	4.000000E+0
8.868837E+2	-4.000000E+0
8.868926E+2	1.000000E+0
8.869015E+2	-7.000000E+0
8.869104E+2	1.000000E+0
8.869193E+2	8.000000E+0
8.869282E+2	1.000000E+0
8.869371E+2	4.000000E+0
8.869460E+2	0.000000E+0
8.869550E+2	1.100000E+1
8.869639E+2	6.000000E+0
8.869728E+2	2.000000E+0
8.869817E+2	8.000000E+0
8.869906E+2	1.000000E+0
8.869995E+2	-1.000000E+0
8.870084E+2	2.000000E+0
8.870173E+2	1.300000E+1
8.870262E+2	2.200000E+1
8.870352E+2	4.000000E+0
8.870441E+2	6.000000E+0
8.870530E+2	1.000000E+0
8.870619E+2	1.900000E+1
8.870708E+2	-3.000000E+0
8.870797E+2	-1.000000E+0
8.870886E+2	-2.000000E+0
8.870975E+2	5.000000E+0
8.871064E+2	5.000000E+0
8.871154E+2	4.000000E+0
8.871243E+2	1.100000E+1
8.871332E+2	-2.000000E+0
8.871421E+2	5.000000E+0
8.871510E+2	1.000000E+1
8.871599E+2	-1.000000E+0
8.871688E+2	3.000000E+0
8.871777E+2	0.000000E+0
8.871866E+2	1.000000E+1
8.871955E+2	3.000000E+0
8.872044E+2	3.000000E+0
8.872133E+2	1.200000E+1
8.872222E+2	4.000000E+0
8.872311E+2	3.000000E+0
8.872401E+2	5.000000E+0
8.872490E+2	0.000000E+0
8.872579E+2	1.600000E+1
8.872668E+2	9.000000E+0
8.872757E+2	0.000000E+0
8.872846E+2	3.000000E+0
8.872935E+2	1.000000E+0
8.873024E+2	1.300000E+1
8.873113E+2	-6.000000E+0
8.873202E+2	7.000000E+0
8.873291E+2	7.000000E+0
8.873380E+2	9.000000E+0
8.873469E+2	-3.000000E+0
8.873558E+2	1.000000E+1
8.873647E+2	4.000000E+0
8.873737E+2	-1.000000E+0
8.873826E+2	2.000000E+0
8.873915E+2	5.000000E+0
8.874004E+2	-3.000000E+0
8.874093E+2	1.000000E+1
8.874182E+2	1.100000E+1
8.874271E+2	1.000000E+0
8.874360E+2	0.000000E+0
8.874449E+2	3.000000E+0
8.874538E+2	0.000000E+0
8.874627E+2	5.000000E+0
8.874716E+2	-1.000000E+0
8.874805E+2	1.000000E+0
8.874894E+2	6.000000E+0
8.874984E+2	0.000000E+0
8.875072E+2	-1.000000E+0
8.875161E+2	7.000000E+0
8.875250E+2	2.000000E+0
8.875339E+2	5.000000E+0
8.875428E+2	4.000000E+0
8.875518E+2	5.000000E+0
8.875607E+2	-4.000000E+0
8.875696E+2	1.500000E+1
8.875785E+2	1.000000E+0
8.875873E+2	7.000000E+0
8.875963E+2	-6.000000E+0
8.876052E+2	2.000000E+0
