8.827535E+2	3.000000E+0	8.827535E+2	-3.000000E+0	8.827535E+2	6.000000E+0	8.827535E+2	5.000000E+0	8.827535E+2	2.000000E+0	8.827535E+2	2.000000E+0	8.827535E+2	1.000000E+1	8.827535E+2	-1.000000E+0	8.827535E+2	-2.000000E+0	8.827535E+2	3.000000E+0	8.827535E+2	0.000000E+0	8.827535E+2	1.000000E+0
8.827624E+2	8.000000E+0	8.827624E+2	6.000000E+0	8.827624E+2	6.000000E+0	8.827624E+2	7.000000E+0	8.827624E+2	1.200000E+1	8.827624E+2	1.100000E+1	8.827624E+2	0.000000E+0	8.827624E+2	1.000000E+1	8.827624E+2	6.000000E+0	8.827624E+2	4.000000E+0	8.827624E+2	7.000000E+0	8.827624E+2	5.000000E+0
8.827714E+2	0.000000E+0	8.827714E+2	-9.000000E+0	8.827714E+2	-3.000000E+0	8.827714E+2	-6.000000E+0	8.827714E+2	-6.000000E+0	8.827714E+2	-3.000000E+0	8.827714E+2	-4.000000E+0	8.827714E+2	-6.000000E+0	8.827714E+2	-4.000000E+0	8.827714E+2	-6.000000E+0	8.827714E+2	-3.000000E+0	8.827714E+2	-5.000000E+0
8.827803E+2	1.700000E+1	8.827803E+2	-1.000000E+0	8.827803E+2	6.000000E+0	8.827803E+2	6.000000E+0	8.827803E+2	5.000000E+0	8.827803E+2	6.000000E+0	8.827803E+2	4.000000E+0	8.827803E+2	5.000000E+0	8.827803E+2	6.000000E+0	8.827803E+2	3.000000E+0	8.827803E+2	1.000000E+1	8.827803E+2	-1.000000E+0
8.827892E+2	4.000000E+0	8.827892E+2	0.000000E+0	8.827892E+2	-5.000000E+0	8.827892E+2	1.000000E+0	8.827892E+2	-5.000000E+0	8.827892E+2	-7.000000E+0	8.827892E+2	-3.000000E+0	8.827892E+2	-3.000000E+0	8.827892E+2	-6.000000E+0	8.827892E+2	-4.000000E+0	8.827892E+2	4.000000E+0	8.827892E+2	-6.000000E+0
8.827982E+2	7.000000E+0	8.827982E+2	-5.000000E+0	8.827982E+2	2.000000E+0	8.827982E+2	-1.000000E+0	8.827982E+2	-2.000000E+0	8.827982E+2	3.000000E+0	8.827982E+2	-2.000000E+0	8.827982E+2	-1.000000E+0	8.827982E+2	1.000000E+0	8.827982E+2	2.000000E+0	8.827982E+2	1.000000E+0	8.827982E+2	-3.000000E+0
8.828071E+2	1.300000E+1	8.828071E+2	4.000000E+0	8.828071E+2	1.800000E+1	8.828071E+2	1.000000E+0	8.828071E+2	6.000000E+0	8.828071E+2	4.000000E+0	8.828071E+2	6.000000E+0	8.828071E+2	1.000000E+1	8.828071E+2	9.000000E+0	8.828071E+2	4.000000E+0	8.828071E+2	9.000000E+0	8.828071E+2	-1.000000E+0
8.828160E+2	-1.000000E+0	8.828160E+2	-5.000000E+0	8.828160E+2	-2.000000E+0	8.828160E+2	6.000000E+0	8.828160E+2	2.000000E+0	8.828160E+2	0.000000E+0	8.828160E+2	2.000000E+0	8.828160E+2	4.000000E+0	8.828160E+2	2.000000E+0	8.828160E+2	1.000000E+0	8.828160E+2	7.000000E+0	8.828160E+2	-2.000000E+0
8.828250E+2	1.300000E+1	8.828250E+2	0.000000E+0	8.828250E+2	-2.000000E+0	8.828250E+2	1.000000E+0	8.828250E+2	0.000000E+0	8.828250E+2	0.000000E+0	8.828250E+2	-2.000000E+0	8.828250E+2	-5.000000E+0	8.828250E+2	-1.000000E+0	8.828250E+2	4.000000E+0	8.828250E+2	-7.000000E+0	8.828250E+2	-3.000000E+0
8.828339E+2	4.000000E+0	8.828339E+2	8.000000E+0	8.828339E+2	1.500000E+1	8.828339E+2	4.000000E+0	8.828339E+2	1.000000E+0	8.828339E+2	2.000000E+0	8.828339E+2	1.000000E+0	8.828339E+2	0.000000E+0	8.828339E+2	7.000000E+0	8.828339E+2	7.000000E+0	8.828339E+2	8.000000E+0	8.828339E+2	0.000000E+0
8.828428E+2	1.500000E+1	8.828428E+2	2.000000E+0	8.828428E+2	1.000000E+0	8.828428E+2	9.000000E+0	8.828428E+2	7.000000E+0	8.828428E+2	5.000000E+0	8.828428E+2	1.000000E+0	8.828428E+2	1.400000E+1	8.828428E+2	1.000000E+1	8.828428E+2	4.000000E+0	8.828428E+2	1.300000E+1	8.828428E+2	3.000000E+0
8.828518E+2	9.000000E+0	8.828518E+2	-2.000000E+0	8.828518E+2	3.000000E+0	8.828518E+2	-2.000000E+0	8.828518E+2	-5.000000E+0	8.828518E+2	-2.000000E+0	8.828518E+2	0.000000E+0	8.828518E+2	6.000000E+0	8.828518E+2	-4.000000E+0	8.828518E+2	0.000000E+0	8.828518E+2	-1.000000E+0	8.828518E+2	0.000000E+0
8.828607E+2	7.000000E+0	8.828607E+2	1.000000E+0	8.828607E+2	5.000000E+0	8.828607E+2	1.000000E+0	8.828607E+2	-1.000000E+0	8.828607E+2	-4.000000E+0	8.828607E+2	3.000000E+0	8.828607E+2	2.000000E+0	8.828607E+2	3.000000E+0	8.828607E+2	0.000000E+0	8.828607E+2	6.000000E+0	8.828607E+2	5.000000E+0
8.828697E+2	6.000000E+0	8.828697E+2	2.000000E+0	8.828697E+2	2.000000E+0	8.828697E+2	4.000000E+0	8.828697E+2	4.000000E+0	8.828697E+2	2.000000E+0	8.828697E+2	2.000000E+0	8.828697E+2	3.000000E+0	8.828697E+2	7.000000E+0	8.828697E+2	-3.000000E+0	8.828697E+2	9.000000E+0	8.828697E+2	4.000000E+0
8.828786E+2	8.000000E+0	8.828786E+2	1.000000E+1	8.828786E+2	6.000000E+0	8.828786E+2	9.000000E+0	8.828786E+2	8.000000E+0	8.828786E+2	8.000000E+0	8.828786E+2	8.000000E+0	8.828786E+2	1.000000E+1	8.828786E+2	5.000000E+0	8.828786E+2	1.200000E+1	8.828786E+2	1.500000E+1	8.828786E+2	6.000000E+0
8.828876E+2	1.000000E+1	8.828876E+2	-1.000000E+0	8.828876E+2	1.300000E+1	8.828876E+2	9.000000E+0	8.828876E+2	4.000000E+0	8.828876E+2	6.000000E+0	8.828876E+2	4.000000E+0	8.828876E+2	1.100000E+1	8.828876E+2	6.000000E+0	8.828876E+2	6.000000E+0	8.828876E+2	8.000000E+0	8.828876E+2	5.000000E+0
8.828965E+2	2.000000E+0	8.828965E+2	-1.000000E+0	8.828965E+2	-4.000000E+0	8.828965E+2	6.000000E+0	8.828965E+2	2.000000E+0	8.828965E+2	5.000000E+0	8.828965E+2	3.000000E+0	8.828965E+2	-3.000000E+0	8.828965E+2	7.000000E+0	8.828965E+2	-7.000000E+0	8.828965E+2	0.000000E+0	8.828965E+2	0.000000E+0
8.829055E+2	9.000000E+0	8.829055E+2	-7.000000E+0	8.829055E+2	-1.000000E+0	8.829055E+2	2.000000E+0	8.829055E+2	3.000000E+0	8.829055E+2	7.000000E+0	8.829055E+2	-2.000000E+0	8.829055E+2	1.000000E+0	8.829055E+2	3.000000E+0	8.829055E+2	-1.000000E+0	8.829055E+2	8.000000E+0	8.829055E+2	5.000000E+0
8.829144E+2	1.000000E+0	8.829144E+2	-7.000000E+0	8.829144E+2	3.000000E+0	8.829144E+2	-1.000000E+1	8.829144E+2	0.000000E+0	8.829144E+2	1.000000E+0	8.829144E+2	-8.000000E+0	8.829144E+2	3.000000E+0	8.829144E+2	-7.000000E+0	8.829144E+2	-2.000000E+0	8.829144E+2	2.000000E+0	8.829144E+2	-7.000000E+0
8.829233E+2	2.000000E+0	8.829233E+2	4.000000E+0	8.829233E+2	1.000000E+0	8.829233E+2	1.000000E+1	8.829233E+2	-1.000000E+0	8.829233E+2	-3.000000E+0	8.829233E+2	4.000000E+0	8.829233E+2	7.000000E+0	8.829233E+2	9.000000E+0	8.829233E+2	2.000000E+0	8.829233E+2	8.000000E+0	8.829233E+2	1.000000E+0
8.829323E+2	7.000000E+0	8.829323E+2	4.000000E+0	8.829323E+2	1.100000E+1	8.829323E+2	6.000000E+0	8.829323E+2	7.000000E+0	8.829323E+2	7.000000E+0	8.829323E+2	3.000000E+0	8.829323E+2	6.000000E+0	8.829323E+2	4.000000E+0	8.829323E+2	4.000000E+0	8.829323E+2	7.000000E+0	8.829323E+2	2.000000E+0
