0.050,0.000,0.000,0.000,0.000
0.150,9.000,0.000,0.000,0.000
0.250,8.000,0.000,0.000,0.000
0.350,7.000,0.000,1.000,0.000
0.450,7.000,0.000,0.000,0.000
0.550,13.000,0.000,0.000,0.000
0.650,13.000,0.000,0.000,0.000
0.750,7.000,0.000,0.000,0.000
0.850,10.000,0.000,1.000,0.000
0.950,11.000,0.000,0.000,0.000
1.050,13.000,0.000,0.000,0.000
1.150,8.000,0.000,0.000,0.000
1.250,2.000,0.000,0.000,0.000
1.350,11.000,0.000,0.000,0.000
1.450,10.000,0.000,0.000,0.000
1.550,9.000,0.000,1.000,0.000
1.650,11.000,0.000,0.000,0.000
1.750,9.000,0.000,0.000,0.000
1.850,9.000,0.000,0.000,0.000
1.950,11.000,0.000,0.000,0.000
2.050,9.000,0.000,0.000,0.000
2.150,16.000,0.000,0.000,0.000
2.250,17.000,0.000,0.000,0.000
2.350,6.000,0.000,0.000,0.000
2.450,7.000,0.000,0.000,0.000
2.550,11.000,0.000,0.000,0.000
2.650,7.000,0.000,0.000,0.000
2.750,7.000,0.000,0.000,0.000
2.850,11.000,0.000,0.000,0.000
2.950,7.000,0.000,1.000,0.000
3.050,8.000,0.000,0.000,0.000
3.150,4.000,0.000,0.000,0.000
3.250,16.000,0.000,0.000,0.000
3.350,15.000,0.000,0.000,0.000
3.450,13.000,0.000,1.000,0.000
3.550,9.000,0.000,0.000,0.000
3.650,3.000,0.000,1.000,0.000
3.750,11.000,0.000,0.000,0.000
3.850,15.000,0.000,0.000,0.000
3.950,8.000,0.000,0.000,0.000
4.050,15.000,0.000,0.000,0.000
4.150,8.000,0.000,1.000,0.000
4.250,12.000,0.000,3.000,0.000
4.350,9.000,0.000,1.000,0.000
4.450,6.000,0.000,0.000,0.000
4.550,11.000,0.000,0.000,0.000
4.650,11.000,0.000,0.000,0.000
4.750,3.000,0.000,0.000,0.000
4.850,13.000,0.000,0.000,0.000
4.950,8.000,0.000,0.000,0.000
5.050,9.000,0.000,0.000,0.000
5.150,7.000,0.000,1.000,0.000
5.250,7.000,0.000,1.000,0.000
5.350,9.000,0.000,1.000,0.000
5.450,11.000,0.000,1.000,0.000
5.550,7.000,0.000,0.000,0.000
5.650,9.000,0.000,1.000,0.000
5.750,14.000,0.000,0.000,0.000
5.850,9.000,0.000,0.000,0.000
