0.050,15.000,0.000,0.000,0.000
0.150,9.000,0.000,0.000,0.000
0.250,11.000,0.000,0.000,0.000
0.350,11.000,0.000,0.000,0.000
0.450,5.000,0.000,0.000,0.000
0.550,7.000,0.000,0.000,0.000
0.650,10.000,0.000,0.000,0.000
0.750,12.000,0.000,0.000,0.000
0.850,6.000,0.000,0.000,0.000
0.950,9.000,0.000,0.000,0.000
1.050,9.000,0.000,0.000,0.000
1.150,10.000,0.000,0.000,0.000
1.250,16.000,0.000,0.000,0.000
1.350,8.000,0.000,0.000,0.000
1.450,7.000,0.000,0.000,0.000
1.550,12.000,0.000,0.000,0.000
1.650,9.000,0.000,0.000,0.000
1.750,8.000,0.000,0.000,0.000
1.850,10.000,0.000,0.000,0.000
1.950,12.000,0.000,0.000,0.000
2.050,11.000,0.000,0.000,0.000
2.150,12.000,0.000,0.000,0.000
2.250,12.000,0.000,0.000,0.000
2.350,16.000,0.000,0.000,0.000
2.450,8.000,0.000,0.000,0.000
2.550,17.000,0.000,0.000,0.000
2.650,6.000,0.000,0.000,0.000
2.750,10.000,0.000,0.000,0.000
2.850,10.000,0.000,0.000,0.000
2.950,8.000,0.000,0.000,0.000
3.050,16.000,0.000,0.000,0.000
3.150,8.000,0.000,0.000,0.000
3.250,12.000,0.000,0.000,0.000
3.350,9.000,0.000,0.000,0.000
3.450,13.000,0.000,0.000,0.000
3.550,6.000,0.000,0.000,0.000
3.650,11.000,0.000,0.000,0.000
3.750,14.000,0.000,0.000,0.000
3.850,10.000,0.000,0.000,0.000
3.950,9.000,0.000,0.000,0.000
4.050,8.000,0.000,0.000,0.000
4.150,5.000,0.000,0.000,0.000
4.250,9.000,0.000,0.000,0.000
4.350,15.000,0.000,0.000,0.000
4.450,13.000,0.000,0.000,0.000
4.550,12.000,0.000,0.000,0.000
4.650,8.000,0.000,0.000,0.000
4.750,6.000,0.000,0.000,0.000
4.850,11.000,0.000,0.000,0.000
4.950,8.000,0.000,0.000,0.000
5.050,8.000,0.000,0.000,0.000
5.150,12.000,0.000,0.000,0.000
5.250,10.000,0.000,0.000,0.000
5.350,8.000,0.000,0.000,0.000
5.450,11.000,0.000,0.000,0.000
5.550,10.000,0.000,0.000,0.000
5.650,11.000,0.000,0.000,0.000
5.750,13.000,0.000,0.000,0.000
5.850,14.000,0.000,0.000,0.000
5.950,8.000,0.000,0.000,0.000
6.050,8.000,0.000,0.000,0.000
6.150,13.000,0.000,0.000,0.000
6.250,13.000,0.000,0.000,0.000
6.350,11.000,0.000,0.000,0.000
6.450,8.000,0.000,0.000,0.000
6.550,9.000,0.000,0.000,0.000
6.650,8.000,0.000,0.000,0.000
6.750,14.000,0.000,0.000,0.000
6.850,9.000,0.000,0.000,0.000
6.950,13.000,0.000,0.000,0.000
7.050,15.000,0.000,0.000,0.000
7.150,6.000,0.000,0.000,0.000
7.250,14.000,0.000,0.000,0.000
7.350,9.000,0.000,0.000,0.000
7.450,8.000,0.000,0.000,0.000
7.550,6.000,0.000,0.000,0.000
7.650,14.000,0.000,0.000,0.000
7.750,9.000,0.000,0.000,0.000
7.850,7.000,0.000,0.000,0.000
7.950,15.000,0.000,0.000,0.000
8.050,8.000,0.000,0.000,0.000
8.150,7.000,0.000,0.000,0.000
8.250,18.000,0.000,0.000,0.000
8.350,7.000,0.000,0.000,0.000
8.450,8.000,0.000,0.000,0.000
8.550,6.000,0.000,0.000,0.000
8.650,12.000,0.000,0.000,0.000
8.750,8.000,0.000,0.000,0.000
8.850,9.000,0.000,0.000,0.000
8.950,11.000,0.000,0.000,0.000
9.050,8.000,0.000,0.000,0.000
9.150,12.000,0.000,0.000,0.000
9.250,10.000,0.000,0.000,0.000
9.350,7.000,0.000,0.000,0.000
9.450,10.000,0.000,0.000,0.000
9.550,8.000,0.000,0.000,0.000
9.650,10.000,0.000,0.000,0.000
9.750,13.000,0.000,0.000,0.000
9.850,6.000,0.000,0.000,0.000
9.950,13.000,0.000,0.000,0.000
10.050,8.000,0.000,0.000,0.000
10.150,11.000,0.000,0.000,0.000
10.250,9.000,0.000,0.000,0.000
10.350,14.000,0.000,0.000,0.000
10.450,5.000,0.000,0.000,0.000
10.550,8.000,0.000,0.000,0.000
10.650,16.000,0.000,0.000,0.000
10.750,8.000,0.000,0.000,0.000
10.850,9.000,0.000,0.000,0.000
10.950,10.000,0.000,0.000,0.000
11.050,7.000,0.000,0.000,0.000
11.150,9.000,0.000,0.000,0.000
11.250,16.000,0.000,0.000,0.000
11.350,13.000,0.000,0.000,0.000
11.450,8.000,0.000,0.000,0.000
11.550,10.000,0.000,0.000,0.000
11.650,7.000,0.000,0.000,0.000
11.750,11.000,0.000,0.000,0.000
11.850,10.000,0.000,0.000,0.000
11.950,10.000,0.000,0.000,0.000
12.050,11.000,0.000,0.000,0.000
12.150,16.000,0.000,0.000,0.000
12.250,13.000,0.000,0.000,0.000
12.350,9.000,0.000,0.000,0.000
12.450,10.000,0.000,0.000,0.000
12.550,11.000,0.000,0.000,0.000
12.650,18.000,0.000,0.000,0.000
12.750,12.000,0.000,0.000,0.000
12.850,5.000,0.000,0.000,0.000
12.950,7.000,0.000,0.000,0.000
13.050,8.000,0.000,0.000,0.000
13.150,13.000,0.000,0.000,0.000
13.250,11.000,0.000,0.000,0.000
13.350,9.000,0.000,0.000,0.000
13.450,10.000,0.000,0.000,0.000
13.550,8.000,0.000,0.000,0.000
13.650,15.000,0.000,0.000,0.000
13.750,6.000,0.000,0.000,0.000
13.850,16.000,0.000,0.000,0.000
13.950,11.000,0.000,0.000,0.000
14.050,12.000,0.000,0.000,0.000
14.150,8.000,0.000,0.000,0.000
14.250,10.000,0.000,0.000,0.000
14.350,11.000,0.000,0.000,0.000
14.450,9.000,0.000,0.000,0.000
14.550,11.000,0.000,0.000,0.000
14.650,10.000,0.000,0.000,0.000
14.750,10.000,0.000,0.000,0.000
14.850,10.000,0.000,0.000,0.000
14.950,7.000,0.000,0.000,0.000
15.050,9.000,0.000,0.000,0.000
15.150,9.000,0.000,0.000,0.000
15.250,7.000,0.000,0.000,0.000
15.350,15.000,0.000,0.000,0.000
15.450,8.000,0.000,0.000,0.000
15.550,7.000,0.000,0.000,0.000
15.650,7.000,0.000,0.000,0.000
15.750,11.000,0.000,0.000,0.000
15.850,23.000,0.000,0.000,0.000
15.950,16.000,0.000,0.000,0.000
16.050,6.000,0.000,0.000,0.000
16.150,5.000,0.000,0.000,0.000
16.250,12.000,0.000,0.000,0.000
16.350,6.000,0.000,0.000,0.000
16.450,9.000,0.000,0.000,0.000
16.550,9.000,0.000,0.000,0.000
16.650,8.000,0.000,0.000,0.000
16.750,5.000,0.000,0.000,0.000
16.850,15.000,0.000,0.000,0.000
16.950,11.000,0.000,0.000,0.000
17.050,11.000,0.000,0.000,0.000
17.150,3.000,0.000,0.000,0.000
17.250,9.000,0.000,0.000,0.000
17.350,7.000,0.000,0.000,0.000
17.450,5.000,0.000,0.000,0.000
17.550,6.000,0.000,0.000,0.000
17.650,7.000,0.000,0.000,0.000
